"","STUDY_ID","ABUNDANCE","BIOMAS","YEAR","LATITUDE","LONGITUDE","PLOT","DEPTH","SAMPLE_DESC","GENUS_SPECIES","Island"
"2516",481,0,9.87654,2008,73.139927,-79.984386,"BylotMesprairieA2T",70,"73.1399267_-79.9843858_BylotMesprairieA2T_70_2008","Grass","Bylot Island"
"2517",481,0,8,2001,73.139927,-79.984386,"BylotMesprairieA3T",70,"73.1399267_-79.9843858_BylotMesprairieA3T_70_2001","Grass","Bylot Island"
"2518",481,0,51.8519,2008,73.139927,-79.984386,"BylotMesprairieC1T",70,"73.1399267_-79.9843858_BylotMesprairieC1T_70_2008","Grass","Bylot Island"
"2519",481,0,18,2001,73.139927,-79.984386,"BylotMesprairieC1T",70,"73.1399267_-79.9843858_BylotMesprairieC1T_70_2001","Grass","Bylot Island"
"2520",481,0,14.8148,2008,73.139927,-79.984386,"BylotMesprairieD2T",70,"73.1399267_-79.9843858_BylotMesprairieD2T_70_2008","Grass","Bylot Island"
"2521",481,0,9,2002,73.139927,-79.984386,"BylotMesprairieD3T",70,"73.1399267_-79.9843858_BylotMesprairieD3T_70_2002","Grass","Bylot Island"
"2522",481,0,4.93827,2008,73.139927,-79.984386,"BylotMesprairieD1T",70,"73.1399267_-79.9843858_BylotMesprairieD1T_70_2008","Grass","Bylot Island"
"2523",481,0,4,2002,73.139927,-79.984386,"BylotMesprairieD2T",70,"73.1399267_-79.9843858_BylotMesprairieD2T_70_2002","Grass","Bylot Island"
"2524",481,0,50,2002,73.168296,-79.904453,"BylotMespolygonE1T",70,"73.1682958_-79.9044525_BylotMespolygonE1T_70_2002","Lichen","Bylot Island"
"2525",481,0,34,2002,73.168296,-79.904453,"BylotMespolygonE2T",70,"73.1682958_-79.9044525_BylotMespolygonE2T_70_2002","Lichen","Bylot Island"
"2526",481,0,35,2002,73.168296,-79.904453,"BylotMespolygonE3T",70,"73.1682958_-79.9044525_BylotMespolygonE3T_70_2002","Lichen","Bylot Island"
"2527",481,0,41,2002,73.168296,-79.904453,"BylotMespolygonF1T",70,"73.1682958_-79.9044525_BylotMespolygonF1T_70_2002","Lichen","Bylot Island"
"2528",481,0,95,2002,73.168296,-79.904453,"BylotMespolygonF2T",70,"73.1682958_-79.9044525_BylotMespolygonF2T_70_2002","Lichen","Bylot Island"
"2529",481,0,96,2002,73.168296,-79.904453,"BylotMespolygonF3T",70,"73.1682958_-79.9044525_BylotMespolygonF3T_70_2002","Lichen","Bylot Island"
"2530",481,0,29,2002,73.168296,-79.904453,"BylotMespolygonG1T",70,"73.1682958_-79.9044525_BylotMespolygonG1T_70_2002","Lichen","Bylot Island"
"2531",481,0,32,2002,73.168296,-79.904453,"BylotMespolygonG2T",70,"73.1682958_-79.9044525_BylotMespolygonG2T_70_2002","Lichen","Bylot Island"
"2532",481,0,42,2002,73.168296,-79.904453,"BylotMespolygonG3T",70,"73.1682958_-79.9044525_BylotMespolygonG3T_70_2002","Lichen","Bylot Island"
"2533",481,0,63,2002,73.168296,-79.904453,"BylotMespolygonH1T",70,"73.1682958_-79.9044525_BylotMespolygonH1T_70_2002","Lichen","Bylot Island"
"2534",481,0,61,2002,73.168296,-79.904453,"BylotMespolygonH2T",70,"73.1682958_-79.9044525_BylotMespolygonH2T_70_2002","Lichen","Bylot Island"
"2535",481,0,25,2002,73.168296,-79.904453,"BylotMespolygonH3T",70,"73.1682958_-79.9044525_BylotMespolygonH3T_70_2002","Lichen","Bylot Island"
"2536",481,0,83.9506,2008,73.168296,-79.904453,"BylotMespolygonH2T",70,"73.1682958_-79.9044525_BylotMespolygonH2T_70_2008","Lichen","Bylot Island"
"2537",481,0,11.1111,2008,73.168296,-79.904453,"BylotMespolygonH3T",70,"73.1682958_-79.9044525_BylotMespolygonH3T_70_2008","Lichen","Bylot Island"
"2538",481,0,58.0247,2008,73.168296,-79.904453,"BylotMespolygonF3T",70,"73.1682958_-79.9044525_BylotMespolygonF3T_70_2008","Lichen","Bylot Island"
"2539",481,0,23.4568,2008,73.168296,-79.904453,"BylotMespolygonG1T",70,"73.1682958_-79.9044525_BylotMespolygonG1T_70_2008","Lichen","Bylot Island"
"2540",481,0,25.9259,2008,73.168296,-79.904453,"BylotMespolygonH1T",70,"73.1682958_-79.9044525_BylotMespolygonH1T_70_2008","Lichen","Bylot Island"
"2541",481,0,12.3457,2008,73.168296,-79.904453,"BylotMespolygonG2T",70,"73.1682958_-79.9044525_BylotMespolygonG2T_70_2008","Lichen","Bylot Island"
"2542",481,0,39.5062,2008,73.168296,-79.904453,"BylotMespolygonG3T",70,"73.1682958_-79.9044525_BylotMespolygonG3T_70_2008","Lichen","Bylot Island"
"2543",481,0,54.321,2008,73.168296,-79.904453,"BylotMespolygonF2T",70,"73.1682958_-79.9044525_BylotMespolygonF2T_70_2008","Lichen","Bylot Island"
"2544",481,0,24.6914,2008,73.168296,-79.904453,"BylotMespolygonE3T",70,"73.1682958_-79.9044525_BylotMespolygonE3T_70_2008","Lichen","Bylot Island"
"2545",481,0,29.6296,2008,73.168296,-79.904453,"BylotMespolygonF1T",70,"73.1682958_-79.9044525_BylotMespolygonF1T_70_2008","Lichen","Bylot Island"
"2546",481,0,27.1605,2008,73.168296,-79.904453,"BylotMespolygonE1T",70,"73.1682958_-79.9044525_BylotMespolygonE1T_70_2008","Lichen","Bylot Island"
"2547",481,0,22.2222,2008,73.168296,-79.904453,"BylotMespolygonE2T",70,"73.1682958_-79.9044525_BylotMespolygonE2T_70_2008","Lichen","Bylot Island"
"2548",481,0,50,2002,73.139927,-79.984386,"BylotMesprairieA2T",70,"73.1399267_-79.9843858_BylotMesprairieA2T_70_2002","Lichen","Bylot Island"
"2549",481,0,25,2002,73.139927,-79.984386,"BylotMesprairieA3T",70,"73.1399267_-79.9843858_BylotMesprairieA3T_70_2002","Lichen","Bylot Island"
"2550",481,0,53,2001,73.139927,-79.984386,"BylotMesprairieB1T",70,"73.1399267_-79.9843858_BylotMesprairieB1T_70_2001","Lichen","Bylot Island"
"2551",481,0,47,2001,73.139927,-79.984386,"BylotMesprairieC2T",70,"73.1399267_-79.9843858_BylotMesprairieC2T_70_2001","Lichen","Bylot Island"
"2552",481,0,69,2002,73.139927,-79.984386,"BylotMesprairieC2T",70,"73.1399267_-79.9843858_BylotMesprairieC2T_70_2002","Lichen","Bylot Island"
"2553",481,0,92,2001,73.139927,-79.984386,"BylotMesprairieC3T",70,"73.1399267_-79.9843858_BylotMesprairieC3T_70_2001","Lichen","Bylot Island"
"2554",481,0,73,2002,73.139927,-79.984386,"BylotMesprairieB1T",70,"73.1399267_-79.9843858_BylotMesprairieB1T_70_2002","Lichen","Bylot Island"
"2555",481,0,55,2001,73.139927,-79.984386,"BylotMesprairieB2T",70,"73.1399267_-79.9843858_BylotMesprairieB2T_70_2001","Lichen","Bylot Island"
"2556",481,0,58,2001,73.139927,-79.984386,"BylotMesprairieB3T",70,"73.1399267_-79.9843858_BylotMesprairieB3T_70_2001","Lichen","Bylot Island"
"2557",481,0,58,2002,73.139927,-79.984386,"BylotMesprairieC1T",70,"73.1399267_-79.9843858_BylotMesprairieC1T_70_2002","Lichen","Bylot Island"
"2558",481,0,60,2002,73.139927,-79.984386,"BylotMesprairieB2T",70,"73.1399267_-79.9843858_BylotMesprairieB2T_70_2002","Lichen","Bylot Island"
"2559",481,0,69,2002,73.139927,-79.984386,"BylotMesprairieB3T",70,"73.1399267_-79.9843858_BylotMesprairieB3T_70_2002","Lichen","Bylot Island"
"2560",481,0,57,2002,73.139927,-79.984386,"BylotMesprairieA1T",70,"73.1399267_-79.9843858_BylotMesprairieA1T_70_2002","Lichen","Bylot Island"
"2561",481,0,30,2001,73.139927,-79.984386,"BylotMesprairieA2T",70,"73.1399267_-79.9843858_BylotMesprairieA2T_70_2001","Lichen","Bylot Island"
"2562",481,0,18,2001,73.139927,-79.984386,"BylotMesprairieA3T",70,"73.1399267_-79.9843858_BylotMesprairieA3T_70_2001","Lichen","Bylot Island"
"2563",481,0,44,2001,73.139927,-79.984386,"BylotMesprairieC1T",70,"73.1399267_-79.9843858_BylotMesprairieC1T_70_2001","Lichen","Bylot Island"
"2564",481,0,31,2001,73.139927,-79.984386,"BylotMesprairieA1T",70,"73.1399267_-79.9843858_BylotMesprairieA1T_70_2001","Lichen","Bylot Island"
"2565",481,0,98,2002,73.139927,-79.984386,"BylotMesprairieC3T",70,"73.1399267_-79.9843858_BylotMesprairieC3T_70_2002","Lichen","Bylot Island"
"2566",481,0,84,2002,73.139927,-79.984386,"BylotMesprairieD1T",70,"73.1399267_-79.9843858_BylotMesprairieD1T_70_2002","Lichen","Bylot Island"
"2567",481,0,76,2002,73.139927,-79.984386,"BylotMesprairieD2T",70,"73.1399267_-79.9843858_BylotMesprairieD2T_70_2002","Lichen","Bylot Island"
"2568",481,0,56,2002,73.139927,-79.984386,"BylotMesprairieD3T",70,"73.1399267_-79.9843858_BylotMesprairieD3T_70_2002","Lichen","Bylot Island"
"2569",481,0,12.3457,2008,73.139927,-79.984386,"BylotMesprairieA1T",70,"73.1399267_-79.9843858_BylotMesprairieA1T_70_2008","Lichen","Bylot Island"
"2570",481,0,30.8642,2008,73.139927,-79.984386,"BylotMesprairieA2T",70,"73.1399267_-79.9843858_BylotMesprairieA2T_70_2008","Lichen","Bylot Island"
"2571",481,0,23.4568,2008,73.139927,-79.984386,"BylotMesprairieA3T",70,"73.1399267_-79.9843858_BylotMesprairieA3T_70_2008","Lichen","Bylot Island"
"2572",481,0,54.321,2008,73.139927,-79.984386,"BylotMesprairieB1T",70,"73.1399267_-79.9843858_BylotMesprairieB1T_70_2008","Lichen","Bylot Island"
"2573",481,0,60.4938,2008,73.139927,-79.984386,"BylotMesprairieB2T",70,"73.1399267_-79.9843858_BylotMesprairieB2T_70_2008","Lichen","Bylot Island"
"2574",481,0,65.4321,2008,73.139927,-79.984386,"BylotMesprairieB3T",70,"73.1399267_-79.9843858_BylotMesprairieB3T_70_2008","Lichen","Bylot Island"
"2575",481,0,27.1605,2008,73.139927,-79.984386,"BylotMesprairieC1T",70,"73.1399267_-79.9843858_BylotMesprairieC1T_70_2008","Lichen","Bylot Island"
"2576",481,0,66.6667,2008,73.139927,-79.984386,"BylotMesprairieC2T",70,"73.1399267_-79.9843858_BylotMesprairieC2T_70_2008","Lichen","Bylot Island"
"2577",481,0,51.8519,2008,73.139927,-79.984386,"BylotMesprairieC3T",70,"73.1399267_-79.9843858_BylotMesprairieC3T_70_2008","Lichen","Bylot Island"
"2578",481,0,32.0988,2008,73.139927,-79.984386,"BylotMesprairieD1T",70,"73.1399267_-79.9843858_BylotMesprairieD1T_70_2008","Lichen","Bylot Island"
"2579",481,0,82.716,2008,73.139927,-79.984386,"BylotMesprairieD2T",70,"73.1399267_-79.9843858_BylotMesprairieD2T_70_2008","Lichen","Bylot Island"
"2580",481,0,60.4938,2008,73.139927,-79.984386,"BylotMesprairieD3T",70,"73.1399267_-79.9843858_BylotMesprairieD3T_70_2008","Lichen","Bylot Island"
"2581",481,0,1,2002,73.168296,-79.904453,"BylotMespolygonH1T",70,"73.1682958_-79.9044525_BylotMespolygonH1T_70_2002","Luzula arctica","Bylot Island"
"2582",481,0,9,2002,73.168296,-79.904453,"BylotMespolygonH2T",70,"73.1682958_-79.9044525_BylotMespolygonH2T_70_2002","Luzula arctica","Bylot Island"
"2583",481,0,8.64198,2008,73.168296,-79.904453,"BylotMespolygonH2T",70,"73.1682958_-79.9044525_BylotMespolygonH2T_70_2008","Luzula arctica","Bylot Island"
"2584",481,0,4.93827,2008,73.168296,-79.904453,"BylotMespolygonE1T",70,"73.1682958_-79.9044525_BylotMespolygonE1T_70_2008","Luzula arctica","Bylot Island"
"2585",481,0,3,2002,73.168296,-79.904453,"BylotMespolygonE2T",70,"73.1682958_-79.9044525_BylotMespolygonE2T_70_2002","Luzula arctica","Bylot Island"
"2586",481,0,3,2002,73.168296,-79.904453,"BylotMespolygonF1T",70,"73.1682958_-79.9044525_BylotMespolygonF1T_70_2002","Luzula arctica","Bylot Island"
"2587",481,0,1.23457,2008,73.168296,-79.904453,"BylotMespolygonF2T",70,"73.1682958_-79.9044525_BylotMespolygonF2T_70_2008","Luzula arctica","Bylot Island"
"2588",481,0,1.23457,2008,73.168296,-79.904453,"BylotMespolygonF3T",70,"73.1682958_-79.9044525_BylotMespolygonF3T_70_2008","Luzula arctica","Bylot Island"
"2589",481,0,2,2002,73.168296,-79.904453,"BylotMespolygonG3T",70,"73.1682958_-79.9044525_BylotMespolygonG3T_70_2002","Luzula arctica","Bylot Island"
"2590",481,0,12.3457,2008,73.139927,-79.984386,"BylotMesprairieC2T",70,"73.1399267_-79.9843858_BylotMesprairieC2T_70_2008","Luzula arctica","Bylot Island"
"2591",481,0,8,2001,73.139927,-79.984386,"BylotMesprairieA2T",70,"73.1399267_-79.9843858_BylotMesprairieA2T_70_2001","Luzula arctica","Bylot Island"
"2592",481,0,5,2001,73.139927,-79.984386,"BylotMesprairieC3T",70,"73.1399267_-79.9843858_BylotMesprairieC3T_70_2001","Luzula arctica","Bylot Island"
"2593",481,0,8,2002,73.139927,-79.984386,"BylotMesprairieC1T",70,"73.1399267_-79.9843858_BylotMesprairieC1T_70_2002","Luzula arctica","Bylot Island"
"2594",481,0,5,2002,73.139927,-79.984386,"BylotMesprairieA3T",70,"73.1399267_-79.9843858_BylotMesprairieA3T_70_2002","Luzula arctica","Bylot Island"
"2595",481,0,19.7531,2008,73.139927,-79.984386,"BylotMesprairieC3T",70,"73.1399267_-79.9843858_BylotMesprairieC3T_70_2008","Luzula arctica","Bylot Island"
"2596",481,0,7,2002,73.139927,-79.984386,"BylotMesprairieA1T",70,"73.1399267_-79.9843858_BylotMesprairieA1T_70_2002","Luzula arctica","Bylot Island"
"2597",481,0,6,2002,73.139927,-79.984386,"BylotMesprairieC3T",70,"73.1399267_-79.9843858_BylotMesprairieC3T_70_2002","Luzula arctica","Bylot Island"
"2598",481,0,6.17284,2008,73.139927,-79.984386,"BylotMesprairieB1T",70,"73.1399267_-79.9843858_BylotMesprairieB1T_70_2008","Luzula arctica","Bylot Island"
"2599",481,0,5,2002,73.139927,-79.984386,"BylotMesprairieC2T",70,"73.1399267_-79.9843858_BylotMesprairieC2T_70_2002","Luzula arctica","Bylot Island"
"2600",481,0,12.3457,2008,73.139927,-79.984386,"BylotMesprairieA1T",70,"73.1399267_-79.9843858_BylotMesprairieA1T_70_2008","Luzula arctica","Bylot Island"
"2601",481,0,7,2001,73.139927,-79.984386,"BylotMesprairieA3T",70,"73.1399267_-79.9843858_BylotMesprairieA3T_70_2001","Luzula arctica","Bylot Island"
"2602",481,0,9,2002,73.139927,-79.984386,"BylotMesprairieA2T",70,"73.1399267_-79.9843858_BylotMesprairieA2T_70_2002","Luzula arctica","Bylot Island"
"2603",481,0,8,2001,73.139927,-79.984386,"BylotMesprairieC1T",70,"73.1399267_-79.9843858_BylotMesprairieC1T_70_2001","Luzula arctica","Bylot Island"
"2604",481,0,8.64198,2008,73.139927,-79.984386,"BylotMesprairieB2T",70,"73.1399267_-79.9843858_BylotMesprairieB2T_70_2008","Luzula arctica","Bylot Island"
"2605",481,0,7,2001,73.139927,-79.984386,"BylotMesprairieB3T",70,"73.1399267_-79.9843858_BylotMesprairieB3T_70_2001","Luzula arctica","Bylot Island"
"2606",481,0,7.40741,2008,73.139927,-79.984386,"BylotMesprairieA2T",70,"73.1399267_-79.9843858_BylotMesprairieA2T_70_2008","Luzula arctica","Bylot Island"
"2607",481,0,7.40741,2008,73.139927,-79.984386,"BylotMesprairieC1T",70,"73.1399267_-79.9843858_BylotMesprairieC1T_70_2008","Luzula arctica","Bylot Island"
"2608",481,0,3.7037,2008,73.139927,-79.984386,"BylotMesprairieA3T",70,"73.1399267_-79.9843858_BylotMesprairieA3T_70_2008","Luzula arctica","Bylot Island"
"2609",481,0,8,2001,73.139927,-79.984386,"BylotMesprairieB1T",70,"73.1399267_-79.9843858_BylotMesprairieB1T_70_2001","Luzula arctica","Bylot Island"
"2610",481,0,8,2002,73.139927,-79.984386,"BylotMesprairieB1T",70,"73.1399267_-79.9843858_BylotMesprairieB1T_70_2002","Luzula arctica","Bylot Island"
"2611",481,0,4,2001,73.139927,-79.984386,"BylotMesprairieB2T",70,"73.1399267_-79.9843858_BylotMesprairieB2T_70_2001","Luzula arctica","Bylot Island"
"2612",481,0,5,2002,73.139927,-79.984386,"BylotMesprairieB3T",70,"73.1399267_-79.9843858_BylotMesprairieB3T_70_2002","Luzula arctica","Bylot Island"
"2613",481,0,7.40741,2008,73.139927,-79.984386,"BylotMesprairieD3T",70,"73.1399267_-79.9843858_BylotMesprairieD3T_70_2008","Luzula arctica","Bylot Island"
"2614",481,0,8,2001,73.139927,-79.984386,"BylotMesprairieC2T",70,"73.1399267_-79.9843858_BylotMesprairieC2T_70_2001","Luzula arctica","Bylot Island"
"2615",481,0,9,2001,73.139927,-79.984386,"BylotMesprairieA1T",70,"73.1399267_-79.9843858_BylotMesprairieA1T_70_2001","Luzula arctica","Bylot Island"
"2616",481,0,8,2002,73.139927,-79.984386,"BylotMesprairieB2T",70,"73.1399267_-79.9843858_BylotMesprairieB2T_70_2002","Luzula arctica","Bylot Island"
"2617",481,0,17.284,2008,73.139927,-79.984386,"BylotMesprairieB3T",70,"73.1399267_-79.9843858_BylotMesprairieB3T_70_2008","Luzula arctica","Bylot Island"
"2618",481,0,1,2002,73.139927,-79.984386,"BylotMesprairieD1T",70,"73.1399267_-79.9843858_BylotMesprairieD1T_70_2002","Luzula arctica","Bylot Island"
"2619",481,0,8.64198,2008,73.139927,-79.984386,"BylotMesprairieD1T",70,"73.1399267_-79.9843858_BylotMesprairieD1T_70_2008","Luzula arctica","Bylot Island"
"2620",481,0,3.7037,2008,73.139927,-79.984386,"BylotMesprairieD2T",70,"73.1399267_-79.9843858_BylotMesprairieD2T_70_2008","Luzula arctica","Bylot Island"
"2621",481,0,1,2002,73.168296,-79.904453,"BylotMespolygonE1T",70,"73.1682958_-79.9044525_BylotMespolygonE1T_70_2002","Luzula confusa","Bylot Island"
"2622",481,0,4.93827,2008,73.168296,-79.904453,"BylotMespolygonE1T",70,"73.1682958_-79.9044525_BylotMespolygonE1T_70_2008","Luzula confusa","Bylot Island"
"2623",481,0,1.23457,2008,73.168296,-79.904453,"BylotMespolygonE2T",70,"73.1682958_-79.9044525_BylotMespolygonE2T_70_2008","Luzula confusa","Bylot Island"
"2624",481,0,6.17284,2008,73.168296,-79.904453,"BylotMespolygonF1T",70,"73.1682958_-79.9044525_BylotMespolygonF1T_70_2008","Luzula confusa","Bylot Island"
"2625",481,0,5,2002,73.168296,-79.904453,"BylotMespolygonF2T",70,"73.1682958_-79.9044525_BylotMespolygonF2T_70_2002","Luzula confusa","Bylot Island"
"2626",481,0,4.93827,2008,73.168296,-79.904453,"BylotMespolygonF2T",70,"73.1682958_-79.9044525_BylotMespolygonF2T_70_2008","Luzula confusa","Bylot Island"
"2627",481,0,10,2002,73.168296,-79.904453,"BylotMespolygonF3T",70,"73.1682958_-79.9044525_BylotMespolygonF3T_70_2002","Luzula confusa","Bylot Island"
"2628",481,0,28.3951,2008,73.168296,-79.904453,"BylotMespolygonF3T",70,"73.1682958_-79.9044525_BylotMespolygonF3T_70_2008","Luzula confusa","Bylot Island"
"2629",481,0,2,2002,73.168296,-79.904453,"BylotMespolygonG1T",70,"73.1682958_-79.9044525_BylotMespolygonG1T_70_2002","Luzula confusa","Bylot Island"
"2630",481,0,3.7037,2008,73.168296,-79.904453,"BylotMespolygonG1T",70,"73.1682958_-79.9044525_BylotMespolygonG1T_70_2008","Luzula confusa","Bylot Island"
"2631",481,0,2,2002,73.168296,-79.904453,"BylotMespolygonG2T",70,"73.1682958_-79.9044525_BylotMespolygonG2T_70_2002","Luzula confusa","Bylot Island"
"2632",481,0,1.23457,2008,73.168296,-79.904453,"BylotMespolygonG2T",70,"73.1682958_-79.9044525_BylotMespolygonG2T_70_2008","Luzula confusa","Bylot Island"
"2633",481,0,2,2002,73.168296,-79.904453,"BylotMespolygonG3T",70,"73.1682958_-79.9044525_BylotMespolygonG3T_70_2002","Luzula confusa","Bylot Island"
"2634",481,0,3,2002,73.168296,-79.904453,"BylotMespolygonH1T",70,"73.1682958_-79.9044525_BylotMespolygonH1T_70_2002","Luzula confusa","Bylot Island"
"2635",481,0,1.23457,2008,73.168296,-79.904453,"BylotMespolygonH1T",70,"73.1682958_-79.9044525_BylotMespolygonH1T_70_2008","Luzula confusa","Bylot Island"
"2636",481,0,3,2002,73.168296,-79.904453,"BylotMespolygonH2T",70,"73.1682958_-79.9044525_BylotMespolygonH2T_70_2002","Luzula confusa","Bylot Island"
"2637",481,0,2,2002,73.168296,-79.904453,"BylotMespolygonH3T",70,"73.1682958_-79.9044525_BylotMespolygonH3T_70_2002","Luzula confusa","Bylot Island"
"2638",481,0,2.46914,2008,73.168296,-79.904453,"BylotMespolygonH3T",70,"73.1682958_-79.9044525_BylotMespolygonH3T_70_2008","Luzula confusa","Bylot Island"
"2639",481,0,1.23457,2008,73.139927,-79.984386,"BylotMesprairieC1T",70,"73.1399267_-79.9843858_BylotMesprairieC1T_70_2008","Luzula confusa","Bylot Island"
"2640",481,0,5,2002,73.139927,-79.984386,"BylotMesprairieC1T",70,"73.1399267_-79.9843858_BylotMesprairieC1T_70_2002","Luzula confusa","Bylot Island"
"2641",481,0,1,2001,73.139927,-79.984386,"BylotMesprairieC2T",70,"73.1399267_-79.9843858_BylotMesprairieC2T_70_2001","Luzula confusa","Bylot Island"
"2642",481,0,3,2001,73.139927,-79.984386,"BylotMesprairieC1T",70,"73.1399267_-79.9843858_BylotMesprairieC1T_70_2001","Luzula confusa","Bylot Island"
"2643",481,0,2,2001,73.139927,-79.984386,"BylotMesprairieB2T",70,"73.1399267_-79.9843858_BylotMesprairieB2T_70_2001","Luzula confusa","Bylot Island"
"2644",481,0,6.17284,2008,73.139927,-79.984386,"BylotMesprairieC2T",70,"73.1399267_-79.9843858_BylotMesprairieC2T_70_2008","Luzula confusa","Bylot Island"
"2645",481,0,1,2002,73.139927,-79.984386,"BylotMesprairieD3T",70,"73.1399267_-79.9843858_BylotMesprairieD3T_70_2002","Luzula confusa","Bylot Island"
"2646",481,0,3.7037,2008,73.139927,-79.984386,"BylotMesprairieD1T",70,"73.1399267_-79.9843858_BylotMesprairieD1T_70_2008","Luzula confusa","Bylot Island"
"2647",481,0,1,2001,73.139927,-79.984386,"BylotMesprairieA1T",70,"73.1399267_-79.9843858_BylotMesprairieA1T_70_2001","Luzula confusa","Bylot Island"
"2648",481,0,1,2002,73.139927,-79.984386,"BylotMesprairieD1T",70,"73.1399267_-79.9843858_BylotMesprairieD1T_70_2002","Luzula confusa","Bylot Island"
"2649",481,0,9.87654,2008,73.139927,-79.984386,"BylotMesprairieB1T",70,"73.1399267_-79.9843858_BylotMesprairieB1T_70_2008","Luzula confusa","Bylot Island"
"2650",481,0,2,2002,73.139927,-79.984386,"BylotMesprairieB2T",70,"73.1399267_-79.9843858_BylotMesprairieB2T_70_2002","Luzula confusa","Bylot Island"
"2651",481,0,3.7037,2008,73.139927,-79.984386,"BylotMesprairieB2T",70,"73.1399267_-79.9843858_BylotMesprairieB2T_70_2008","Luzula confusa","Bylot Island"
"2652",481,0,4,2002,73.139927,-79.984386,"BylotMesprairieC3T",70,"73.1399267_-79.9843858_BylotMesprairieC3T_70_2002","Luzula confusa","Bylot Island"
"2653",481,0,4.93827,2008,73.139927,-79.984386,"BylotMesprairieC3T",70,"73.1399267_-79.9843858_BylotMesprairieC3T_70_2008","Luzula confusa","Bylot Island"
"2654",481,0,4.93827,2008,73.139927,-79.984386,"BylotMesprairieA3T",70,"73.1399267_-79.9843858_BylotMesprairieA3T_70_2008","Luzula confusa","Bylot Island"
"2655",481,0,1.23457,2008,73.139927,-79.984386,"BylotMesprairieA1T",70,"73.1399267_-79.9843858_BylotMesprairieA1T_70_2008","Luzula confusa","Bylot Island"
"2656",481,0,1,2001,73.139927,-79.984386,"BylotMesprairieA3T",70,"73.1399267_-79.9843858_BylotMesprairieA3T_70_2001","Luzula confusa","Bylot Island"
"2657",481,0,2,2002,73.139927,-79.984386,"BylotMesprairieA3T",70,"73.1399267_-79.9843858_BylotMesprairieA3T_70_2002","Luzula confusa","Bylot Island"
"2658",481,0,1,2002,73.139927,-79.984386,"BylotMesprairieB1T",70,"73.1399267_-79.9843858_BylotMesprairieB1T_70_2002","Luzula confusa","Bylot Island"
"2659",481,0,1,2001,73.139927,-79.984386,"BylotMesprairieB1T",70,"73.1399267_-79.9843858_BylotMesprairieB1T_70_2001","Luzula confusa","Bylot Island"
"2660",481,0,2,2001,73.139927,-79.984386,"BylotMesprairieB3T",70,"73.1399267_-79.9843858_BylotMesprairieB3T_70_2001","Luzula confusa","Bylot Island"
"2661",481,0,144,2002,73.168296,-79.904453,"BylotMespolygonE1T",70,"73.1682958_-79.9044525_BylotMespolygonE1T_70_2002","Moss","Bylot Island"
"2662",481,0,146.914,2008,73.168296,-79.904453,"BylotMespolygonE1T",70,"73.1682958_-79.9044525_BylotMespolygonE1T_70_2008","Moss","Bylot Island"
"2663",481,0,150,2002,73.168296,-79.904453,"BylotMespolygonE2T",70,"73.1682958_-79.9044525_BylotMespolygonE2T_70_2002","Moss","Bylot Island"
"2664",481,0,120.988,2008,73.168296,-79.904453,"BylotMespolygonE2T",70,"73.1682958_-79.9044525_BylotMespolygonE2T_70_2008","Moss","Bylot Island"
"2665",481,0,145,2002,73.168296,-79.904453,"BylotMespolygonE3T",70,"73.1682958_-79.9044525_BylotMespolygonE3T_70_2002","Moss","Bylot Island"
"2666",481,0,154.321,2008,73.168296,-79.904453,"BylotMespolygonE3T",70,"73.1682958_-79.9044525_BylotMespolygonE3T_70_2008","Moss","Bylot Island"
"2667",481,0,121,2002,73.168296,-79.904453,"BylotMespolygonF1T",70,"73.1682958_-79.9044525_BylotMespolygonF1T_70_2002","Moss","Bylot Island"
"2668",481,0,118.519,2008,73.168296,-79.904453,"BylotMespolygonF1T",70,"73.1682958_-79.9044525_BylotMespolygonF1T_70_2008","Moss","Bylot Island"
"2669",481,0,136,2002,73.168296,-79.904453,"BylotMespolygonF2T",70,"73.1682958_-79.9044525_BylotMespolygonF2T_70_2002","Moss","Bylot Island"
"2670",481,0,119.753,2008,73.168296,-79.904453,"BylotMespolygonF2T",70,"73.1682958_-79.9044525_BylotMespolygonF2T_70_2008","Moss","Bylot Island"
"2671",481,0,106.173,2008,73.168296,-79.904453,"BylotMespolygonH3T",70,"73.1682958_-79.9044525_BylotMespolygonH3T_70_2008","Moss","Bylot Island"
"2672",481,0,103,2002,73.168296,-79.904453,"BylotMespolygonH3T",70,"73.1682958_-79.9044525_BylotMespolygonH3T_70_2002","Moss","Bylot Island"
"2673",481,0,158,2002,73.168296,-79.904453,"BylotMespolygonH2T",70,"73.1682958_-79.9044525_BylotMespolygonH2T_70_2002","Moss","Bylot Island"
"2674",481,0,134.568,2008,73.168296,-79.904453,"BylotMespolygonH2T",70,"73.1682958_-79.9044525_BylotMespolygonH2T_70_2008","Moss","Bylot Island"
"2675",481,0,161.728,2008,73.168296,-79.904453,"BylotMespolygonF3T",70,"73.1682958_-79.9044525_BylotMespolygonF3T_70_2008","Moss","Bylot Island"
"2676",481,0,171,2002,73.168296,-79.904453,"BylotMespolygonF3T",70,"73.1682958_-79.9044525_BylotMespolygonF3T_70_2002","Moss","Bylot Island"
"2677",481,0,164.198,2008,73.168296,-79.904453,"BylotMespolygonG3T",70,"73.1682958_-79.9044525_BylotMespolygonG3T_70_2008","Moss","Bylot Island"
